region_id,latitude,longitude,year,month,temp_c,humidity,wind_speed,rain_mm_last_7d,vegetation_index,population_density,fire_occurred,burned_area_ha
25,39.68761983069399,-120.82468552123262,2016,4,29.979359883294638,12.465449355491234,20.111337673867222,1.4556801972355082,0.4615552074610889,6.687597112219534,0,0.0
49,35.596055418706555,-114.47202472398706,2020,11,26.274983753372993,22.873960824623467,5.777459366203104,8.849318856517206,0.47168501973794796,94.04981706575086,1,39.726201278166926
27,39.889977469587905,-115.74799232584432,2015,9,15.769758747779722,16.78307335801889,17.682648524723,6.085909424118016,0.26698308124060083,190.8895389705977,1,153.06961197780808
42,38.23872018544893,-117.3369311416496,2018,8,29.59851657042151,23.002402012621694,13.364186083462531,14.563719118133104,0.8402091046552234,23.13504472962331,1,9.940240957804242
28,39.657840765155555,-122.78238088874726,2017,1,25.924339419263173,29.252902785948084,20.873235012207573,2.629080743038325,0.26372542046180925,189.2528986006164,1,64.39236057999867
16,40.14223601154271,-119.21765976951927,2023,1,31.95366243795771,57.149139203556786,23.42617341715197,5.42310077542759,0.6537464242139891,146.6723029464187,0,0.0
15,34.69832143671741,-118.93892445153249,2017,5,25.619587131713224,40.518802989084605,0.33982314428838034,3.1260856559324117,0.48923613516195835,127.49976058683264,0,0.0
47,38.048831650874774,-121.6744864163462,2020,6,21.041453247162025,51.748689284148114,30.440239317982215,4.979223071264422,0.48393357317880964,129.05555106471257,0,0.0
44,41.456114738055476,-123.20034605640699,2015,3,23.978523333490816,45.51757503561661,28.520571674469632,2.9855400236684364,0.6756862856008787,165.34552967925643,1,41.5989476088154
3,36.565137537276115,-116.23276369528307,2020,9,29.019596654403603,15.625156526331587,14.651455448260888,1.0451693535511437,0.24696561284091512,21.383972875964275,1,98.63906727696575
37,38.75106478046319,-122.77964947875606,2018,12,21.146314701495687,46.796020318697444,2.1174374227527304,3.545340400828051,0.6155940480660043,100.95086471310834,0,0.0
7,36.95384385207917,-118.05709249438226,2022,10,22.798516064462206,23.75494407795622,30.197301591402017,3.7600738745406885,0.7404222501806483,139.4182276521517,1,6.521878952003059
21,37.6341437777528,-114.6355082611634,2023,6,23.891557100004665,41.95539234973532,38.2070064191253,8.319572083000224,0.779748930520616,117.36408901471273,0,0.0
9,38.38882494350523,-115.23894807401958,2018,4,19.253141948920636,27.048098682149426,9.606063840880568,6.649961567607515,0.3193712725756427,166.55581420465893,1,26.727629714143298
39,38.39137583911182,-121.22247376250739,2020,12,21.218382876857127,59.88361316323296,12.940984549481517,5.45012072200989,0.8281933350547215,14.4543418022703,0,0.0
18,35.61384369864189,-115.48551362448734,2015,7,25.86275095902095,23.177573974838893,7.352515579272598,0.6017340089733548,0.6593022642932096,138.1402078998332,1,101.92210826198173
4,39.476572383038665,-123.99667493879511,2018,8,31.01238873826504,23.956523538713483,23.077444933793586,6.375845698710735,0.8172983605744779,106.80554607694354,1,28.283876127058953
25,34.70294488994126,-123.82312190386743,2021,9,26.585734923552376,56.53361277811992,6.193655785898198,3.4687883979279386,0.5396965019771387,75.83217279598868,1,82.60805705797544
14,35.11059818753616,-117.97446836157135,2015,11,24.770693703154894,11.232220231816134,14.247757738455178,11.226278229474225,0.5794233415680414,68.05499644680617,0,0.0
50,34.02168719531464,-120.3520178085547,2022,6,20.843646130238447,44.834449393659845,27.880520557370517,12.620583104740755,0.8433267939200697,124.16652655483857,0,0.0
9,34.93356851313345,-120.13539158840852,2020,6,30.47580205860116,46.26631953679391,22.404639320373935,0.2836803477969453,0.8299366803482702,178.19907492885295,1,34.205327812071964
26,37.78532960841514,-118.35558909321118,2019,8,27.167527499734213,51.81892887051997,15.45850257311741,8.591845096319592,0.5137126113583014,99.23518522022306,0,0.0
2,38.84881504844671,-122.0821754440814,2023,12,21.466351182403802,58.721965531923765,16.809984072301674,0.1921315740539597,0.3920888421449772,164.94463281538404,0,0.0
20,40.3543155997317,-121.88244649334521,2016,5,29.4932422934245,58.78009595783262,22.48443530492918,2.2877643191540553,0.47521930419498487,80.4312763687935,0,0.0
28,34.85359400090749,-119.15398412981135,2019,3,27.797885307552335,13.263837878323194,0.23458911548645212,3.9077063902928404,0.4714350299708248,20.47889255863531,0,0.0
47,40.805819680131634,-116.45746455656138,2020,12,20.93234825316882,51.09196613764512,3.140394738144394,0.8014353369979812,0.4008068124879558,12.301147291727709,1,4.552808129027365
7,39.96779620438974,-117.80502248592413,2021,3,24.493108718679,42.31549668286907,35.250322710520464,6.858286291783985,0.38800572303307657,10.266874264735515,1,16.889803015770617
44,37.26814634348734,-121.0264495176316,2019,6,22.536136358785317,42.36710671865456,3.1151595636516305,0.04194900164208162,0.8027440555358036,76.03002839153399,0,0.0
8,41.46350453679964,-119.69662822491078,2023,2,38.16768970015802,16.41749633073474,28.272143848420207,0.9232155381488959,0.24890334447926318,67.44755016716842,0,0.0
47,41.92743581165912,-122.29335241450002,2015,6,27.658724415628292,42.509358322282665,36.801526564362106,4.346997918157326,0.6743278274697159,143.5874047245139,0,0.0
35,35.6400144804259,-123.25370185662918,2021,6,25.9338102742412,59.12412903006239,10.827344172069244,6.2655974958770075,0.32097403601951663,148.56430031697317,0,0.0
14,37.0338286797104,-116.17303959255851,2021,8,27.363315280383567,55.59092847697235,14.81965748238057,12.423119610431188,0.44115412537584425,10.170793766747966,1,56.9462143750576
17,41.411595388717686,-121.34612590811805,2018,7,31.89581294098749,31.956533040242526,22.756856233788653,6.112324536560376,0.24308012389438582,44.22465257780299,0,0.0
36,39.77277240601022,-122.22233612148752,2023,8,24.583099277807673,11.997398664304717,35.268358785543384,5.570344701958334,0.38898154579882344,54.85237003177994,1,5.768950530425404
50,34.384757151712705,-117.08381944430681,2019,9,22.05045351067122,28.114674500010242,37.67622349041681,2.5071919960039346,0.7378947497820694,109.52239682856188,0,0.0
40,40.25211585401132,-117.81948325712814,2018,6,29.221416140487086,51.31951558002776,29.58252992445072,0.006426255541380144,0.819510727183081,28.90304478139005,1,112.47063307882696
4,40.62352709741994,-117.66810373986536,2021,3,24.12527716999344,45.0749550732583,3.464790434187761,0.6400718186196079,0.35506900633165694,26.788243880000074,0,0.0
2,40.004015398122505,-121.71105395153387,2018,10,19.650523354597482,32.96718277969782,26.76616622139403,3.823801818434825,0.5244834874812453,188.7577778415916,0,0.0
6,40.39629704735613,-121.67354461437318,2017,3,18.676567841219708,12.755076757941556,16.41214887490648,5.621649126426531,0.5292268335560444,160.8405814595562,1,54.497506107871864
42,40.601061413542375,-121.79197370214361,2023,11,32.64648275419766,31.34473639116513,18.828039979642462,2.701686572364474,0.8115027140318138,36.13098041823406,1,26.73888954121298
4,35.49123989430515,-122.26247404337705,2022,12,25.658222834596423,33.45124698589417,1.9659356138070816,6.559256725311194,0.7339593370130637,81.3135615810982,0,0.0
29,35.88553396852,-117.44276327438344,2015,1,22.052163080037992,56.427776644706796,7.642485573854327,3.689282514500478,0.5591540528576349,71.1243998515131,0,0.0
18,39.07006850976142,-115.51984114750599,2021,11,23.828325444789684,42.05430517910797,31.62054430134591,0.38535669230255887,0.6695230403302413,158.20081481308145,1,56.77106047619388
26,41.262929043700126,-116.75682530323338,2023,5,29.03722359004176,25.582645832732446,18.15835332191439,1.0660666662369875,0.7931485377365568,102.04258329562441,0,0.0
44,36.529572658371954,-116.07906366239457,2022,4,23.532972420789775,36.26591322253607,12.066489665245953,9.162851795423052,0.20667726781788148,25.569947398693404,0,0.0
34,38.70645340636045,-119.952015709148,2022,9,17.752901354112907,13.302765391108004,15.360762958598325,6.453334733188846,0.48202302173503403,147.79841263124877,1,20.485680886779374
10,39.463856507337056,-117.45924204628002,2020,9,26.629204260739623,58.62841178248684,34.17598053302721,11.257653518803806,0.835070217093955,79.37759564498378,1,17.429793686874294
36,37.61558881039231,-120.45763759555226,2018,5,31.041739087867818,28.0029950965363,29.959960696198277,0.625306819020371,0.7182191215907661,52.58484952642941,0,0.0
14,39.71025963884261,-118.7449537803136,2022,10,30.70732158986125,33.89336774565679,10.892615887243311,23.138374958097316,0.5799889620338523,75.09972440414403,0,0.0
31,41.19733956233738,-119.18365153465137,2017,4,22.203350309313773,27.76419871184613,4.700073608494932,1.1748581018831248,0.5707511689245934,99.55131272137928,0,0.0
48,38.9928123534547,-122.23112854856146,2023,7,31.345863282291898,44.125586505810006,10.079928865762868,0.05924904384585421,0.4434390683231064,68.62310328340189,0,0.0
15,38.318248495317064,-120.1292123966437,2016,6,26.064749868358113,43.11160791647965,36.83025804218935,29.805528487189843,0.5643643735490602,48.381154518351565,1,12.108130589850228
8,37.50995740310671,-114.36177724517648,2016,4,31.205736719393634,45.76611552645678,23.263553513990214,1.649983439696683,0.6587682396244172,79.70040576079607,1,53.388830207470065
14,38.619890167249004,-121.51419742285059,2021,10,27.86843515001277,23.40716148059604,21.339208349791313,5.513394518437611,0.4928541269001551,3.8345821499796484,1,24.31000334114211
23,36.842899614547164,-122.66196263720511,2018,2,17.39201578683665,25.7834240582033,23.85574398769846,0.97206571640629,0.6999072024745218,154.49956921926278,1,90.53891683699676
40,37.131856881612016,-119.81419378376064,2022,1,33.73369468754173,16.262561554810397,14.64113062986061,4.340224200388668,0.80286255908227,34.18897871351716,1,149.74164323937129
21,38.25485983750539,-116.09662264139853,2023,4,25.258919255994766,42.77549859230563,32.28428081278051,11.718857980872519,0.30827939372940283,8.78092272612745,0,0.0
16,34.532952899126535,-118.17851770220028,2021,4,27.883969119569084,11.989856366782627,20.931449972009993,1.9296446949884725,0.5160829159721971,130.73973858101584,1,23.70423109865894
45,35.83220312739837,-117.19025172761755,2019,1,18.27977685764078,39.88411677617295,4.669916110751822,5.547162726056704,0.48561406389955675,154.78722576473444,1,77.72060656495319
18,38.34279448490727,-122.10305151825322,2022,6,27.526632500390328,53.48479424258169,5.162604993162518,1.0406810643089421,0.6812253628348097,162.76582631856863,0,0.0
47,37.45222514509154,-117.81051806992278,2018,4,30.5146386637133,54.541607414481675,21.474365860104733,4.901418991912105,0.37490722568055057,98.70183653211998,0,0.0
24,36.662526287299876,-120.76499605088526,2016,1,34.67660168299202,32.45188801849808,37.462808722833564,2.0507580015199642,0.6481756404665934,41.07363693799706,1,1.6981744830963579
26,39.84439309447441,-115.65696634045233,2020,1,32.00199897397641,32.96518441065369,12.334084867047949,1.186264727804161,0.8142424692120416,147.44553544996535,0,0.0
25,39.54974085922671,-117.70701193989264,2023,1,27.771123519730196,13.848459150400867,34.78164675436873,1.8784300781151413,0.49269211985553585,139.94261543086742,1,116.94135028169327
45,35.333846079947065,-122.01143722224704,2015,8,17.27811323325807,43.53825127215179,30.563823463155174,0.9851930272406105,0.837710989985454,49.254146820634645,0,0.0
41,41.029032922987504,-123.35383320155914,2021,10,25.661363952487108,51.06297101864227,9.912497716276274,11.60966062018183,0.8952146172534348,180.68155117255858,1,11.56591650585579
29,37.963389011231726,-123.57366790712967,2023,8,22.03745217393535,22.232752730235653,1.4536299326496982,2.5307402892492514,0.27426443496356645,20.8742916165658,1,175.03009222853643
15,39.93168728911236,-120.28591432349859,2023,2,26.174889374081236,31.065044081668233,4.0738906056953095,1.4070376927066495,0.36313723158940103,196.53764791826512,1,1.2661013150743285
45,38.58520679405911,-121.34148863345686,2017,11,18.918370836024504,51.94196683826352,29.139757353897608,2.9747317410189362,0.8652658260374653,172.0495621954929,0,0.0
1,41.981540927390746,-117.53909876537492,2019,7,23.949165461040494,53.8560233831144,7.986789521625868,1.932256362120477,0.8708293805369707,137.57972909581503,0,0.0
25,40.01922496031058,-119.00666165021381,2022,8,22.414084580969657,22.158999013211297,14.85083682021575,6.821084436121039,0.2683950927707309,187.74997765596657,0,0.0
7,39.65584368994767,-121.3398072199462,2022,8,22.259168220153768,37.52853172706821,20.067966640256994,17.740357579350032,0.21049895026399568,144.46223366474155,1,124.9315440095246
9,40.22857551240601,-122.50762222049823,2018,11,22.30881907004423,19.624657531791353,29.018726738006514,2.8815665912206327,0.3127700162794956,38.09139940600919,1,7.520354054492303
24,35.145023884387754,-122.7280023731255,2015,10,24.320726418058776,15.093938206977828,4.529248930365015,9.867608311476017,0.8972089483675738,88.43122762256235,1,40.12347488170758
1,35.636356745355705,-115.35339607859582,2015,11,26.43097379524011,55.55602506959788,16.25465621109846,4.171976479652153,0.3259997316274808,14.30060486632707,1,16.01399664129482
44,39.71251265778891,-121.56522031595132,2018,7,12.507532060642745,51.02537521160546,19.402916365707817,0.8553395766753326,0.5517833247054162,77.93148445762309,0,0.0
8,37.9518518970469,-117.48289352089031,2020,5,13.117835718310682,48.00174509015869,21.633082558861588,5.865969236814392,0.7938924085013577,148.32060394744173,0,0.0
24,40.037082334880935,-115.89314072013734,2022,1,23.306543300390626,12.43831594065702,32.734425655808664,3.6019187268123747,0.21428112748174444,77.28867018616347,0,0.0
11,34.823328245953164,-117.85918688815264,2020,12,24.01115477647193,52.186439635512876,6.867127801728676,5.257782756625534,0.6231422875809216,66.05883509362683,0,0.0
17,38.291850811876756,-115.40434768353055,2023,9,25.945556083019703,31.902203795269187,32.313258073064894,11.02218619651678,0.39391781420873706,119.07114450206238,0,0.0
8,37.03057252445532,-120.07606278471525,2023,7,21.361638225718877,27.11975616479298,27.715137107866088,2.9029740777011366,0.803634441507812,174.440905799779,1,33.23442025177864
35,37.656001754253424,-114.43777809351052,2016,2,25.04732597011341,37.32381805126882,22.234832567958374,11.572156071090117,0.39842280448485545,9.516638509222485,1,20.99535147310402
35,38.8316629765801,-122.66854995821903,2015,6,25.632616025090275,14.567662136177791,27.981114816102878,6.944870026441155,0.6807290041973362,77.09408693994708,1,27.095944921750704
33,38.01830677970024,-122.97850470342462,2016,2,21.327209515672642,47.83232746761994,16.480709558066255,3.3530642415727345,0.6719537427131779,31.64814836305254,0,0.0
5,38.31888509690269,-117.41307853792557,2019,1,30.067279108705506,39.1217538444148,5.535903438724983,4.6218934527791005,0.355045484201748,139.0708501463739,0,0.0
42,37.89085985596486,-114.57168858586738,2018,7,25.884931557275305,19.329504843658377,26.63060961061469,1.969519479969872,0.2243594399078451,21.144912086226974,1,62.8821267333559
39,37.27164141668395,-115.91116538363671,2018,2,27.734805477316453,19.41160998845228,20.986892267424892,20.551546538152877,0.4864747016497781,132.96155171604892,1,108.00325111453122
41,40.17505584478596,-123.23583140561948,2023,2,25.344228656419265,19.21243257863371,25.57499202171102,5.503339445594969,0.4024352063761088,57.236174159581466,1,19.25725041176145
28,34.097624578544355,-121.20632286065283,2022,11,35.5183655153086,12.850119377596698,13.519951241139601,0.22418591313766895,0.7662844247295959,39.78336274744494,0,0.0
7,38.78754160964181,-114.69681115162176,2020,5,27.981985345588267,39.38992246858424,36.27466309359343,1.9772415142630009,0.7602549319187417,187.27051156499707,1,47.558627225307085
9,38.52406677858379,-121.46941567199215,2015,5,22.560033418963872,52.0174088794254,23.49479474302308,4.881722406708588,0.5199167665348379,3.7049153491911735,0,0.0
8,39.72943259786362,-116.1882957621308,2016,7,29.104834421842003,10.87491069936943,3.416099371634953,0.2899111184453993,0.6245585577262532,87.55545437791379,1,32.860037062502116
12,38.79223491821861,-115.74867804071296,2020,1,16.81197541271664,12.450232248563678,17.99215962817715,0.12087021586429013,0.6229816611908476,4.325398492358756,1,25.59613196654243
34,40.61439062247263,-119.04547896539019,2016,8,25.598001313335523,38.63851383434729,30.254242189745373,2.989405367977729,0.7790107038993364,96.7186096208658,1,214.0830504279635
33,41.672598356512225,-120.13651090151684,2019,3,26.595801450459952,50.97478426930262,31.765382469290895,2.022504213502619,0.4975016898862382,100.20947555888364,0,0.0
48,36.74019405742835,-119.4987556758024,2019,4,25.65510381039349,26.33694452843168,19.78388211055035,2.8839245065733046,0.39281267585335633,64.3324942789494,1,28.544725023205086
23,35.81880786423989,-121.73035305634636,2020,9,23.331105645805565,27.48071994038611,35.78990283325204,1.523756701089296,0.38552444269838326,26.432355505004736,0,0.0
24,37.38877489936387,-115.10609083871155,2020,4,19.938633215814924,39.817324874838796,10.706737487771903,0.8999279181827367,0.5753345954975428,75.27750754689507,1,15.70552524088403
37,36.303436931805805,-119.49380343270242,2020,10,21.053264939745187,23.710644456207348,16.423947889530663,5.842117139979908,0.5144037419125488,134.4525879865132,1,5.277433681106287
35,38.91960210522124,-115.175405595439,2016,12,25.510374581236917,11.330418303884207,35.943876422758805,3.6136124122463857,0.5080845396894553,156.47916172889182,0,0.0
44,41.294819270743716,-122.94306520093726,2017,5,19.432403837860036,46.761425905079804,35.85026865886316,1.1166816697864899,0.26379613736279506,106.15012047762846,0,0.0
40,35.1129295531445,-114.11724728999869,2020,7,33.850838078236364,41.28249564707265,27.428510752987236,1.9252943905249467,0.703022618483137,117.96687888795113,0,0.0
22,34.80635682412709,-119.56726912556381,2022,4,11.79551160328147,39.037799952782954,34.359221884888804,4.480087004128492,0.34961568158733747,40.12327422493054,0,0.0
27,36.0481242548293,-123.52169179605895,2015,1,23.38281066227698,47.08420644959116,3.5509306782493066,0.3748535963784158,0.33786754114610495,57.46606664552989,0,0.0
35,39.80876468849921,-123.61978151762546,2015,9,25.551948195538486,43.76154187810187,34.599799048311056,0.797634751240932,0.4889308241941754,32.37912201047168,0,0.0
1,38.74370324207057,-116.5379274251816,2016,4,27.537104639166444,20.294099408916058,12.82479626200907,0.38033346810050556,0.359444839132461,49.859070000922266,0,0.0
35,34.8177013138016,-117.4096446579632,2020,9,20.420376363687865,27.624052347167556,7.133260497128653,8.365013411483332,0.6087007871156107,44.977356045106355,0,0.0
37,41.350004178085975,-115.97869441872413,2023,6,30.671473969441063,16.30550708393125,9.574793453681853,6.979890148535594,0.4600243375341301,103.88975727824752,1,110.22472335056189
47,40.320677096992696,-122.94632466047194,2018,1,18.030844780935386,16.49285067089405,16.718740320555483,6.998173381372962,0.514238205814953,112.53775115814588,0,0.0
14,34.1841808383011,-123.64429132964452,2017,12,22.16935705696216,43.80978731782696,10.047680184178688,6.2996363655702945,0.5760185251228203,188.9894841643009,0,0.0
3,39.21093768790597,-118.91420710552421,2022,3,28.103737776397118,52.93000534912491,12.82270344065996,5.5340100201720555,0.3424748657372634,39.11412942030461,0,0.0
1,40.1699733481579,-120.1240476851723,2023,11,30.20094282396376,58.136629193056955,5.399139442865684,3.2407917843438243,0.30902613600587087,128.3351420322992,0,0.0
5,36.99548295776338,-119.38053063329045,2019,2,17.97999351809451,41.41735587747222,11.84707062235994,5.139997938168065,0.8162953320115234,163.45185379750458,0,0.0
26,34.55137231493775,-114.08411591129726,2023,9,38.225183952075795,19.20506616804785,22.891352581680046,0.19558367769317236,0.5036065919819948,112.04829275661051,1,97.72194004739544
14,34.6185685239103,-114.29250042329329,2016,12,20.51254218416395,15.282517272446535,17.67414832364256,4.857226074495917,0.4884655267427774,51.00073050021514,1,328.9739352425831
39,34.83397572841447,-114.57684610326807,2017,1,18.439087612361085,50.64254857683789,13.868750449436448,7.522635864131529,0.22492850519098906,52.510046004000046,0,0.0
27,40.72351705584338,-116.16157323232326,2021,9,27.513574458866284,38.93782381799996,29.85808515428456,3.4693207914792286,0.5485834118111752,7.850610614199982,1,79.2715993417501
9,41.285489586045706,-120.4515863974311,2021,9,23.258532732092714,40.91425105068599,35.740398855732714,2.2120460353088345,0.5879188051277,61.08884530969634,1,76.10475549709892
15,34.982486254765874,-119.87869069737228,2020,8,22.519738437301278,49.07310443773546,30.27156891609588,1.6246822950847468,0.5911886096682666,148.92073580067603,1,21.951589017041673
15,35.88724827676065,-118.50383956281075,2020,8,27.978220287848597,45.16386138662258,13.280028084707167,5.147325847658848,0.6949218185260191,9.503551441422076,1,42.69754148281779
26,35.32416408293832,-115.6946554359516,2016,11,17.363521547860955,51.72291264280483,29.77768671350215,5.901300897531497,0.32423728449370826,43.85905650096613,1,89.50512451806803
42,35.490567035952964,-123.31287167481732,2020,12,16.489328000126488,12.810695272993923,6.079207298962048,10.238458711502833,0.37655619396143314,141.2464997063564,0,0.0
13,40.69992631201994,-119.75703114115112,2018,1,22.01288317428386,47.37603183732524,5.212719523651637,2.095291003485983,0.7675113256612889,156.53031256457533,1,1.0695489159873308
32,36.657171301239515,-123.17382336540732,2017,11,30.389508697266628,52.54263786610477,13.825081481446357,7.34343245932616,0.8630194317903757,91.06368201238568,0,0.0
39,36.49155411236513,-118.85342413426488,2016,8,22.22972353293608,24.306752122915718,32.30809476176228,4.120333640138615,0.29515292315712444,139.61486769572977,1,7.802038881548186
49,35.8191649670169,-115.01099175993764,2015,10,32.99578342264307,42.02236369966264,9.853929889692076,10.720924021142206,0.5483546881536527,77.5904337309784,1,13.261612445372222
32,38.86315515035407,-116.17515075436062,2019,3,31.005073805859453,25.708103191848604,2.5301363559471834,3.751891484813996,0.3499233769177108,31.982649004825504,1,117.9522050691586
4,37.03444558708439,-121.7215758245689,2016,11,26.414730922537423,57.8985533241227,5.2683814082542035,3.6452173440501996,0.2420512178484877,79.62989870458131,1,1.8795531111589343
30,39.95399721474631,-114.24009150401207,2016,7,26.698619296873783,11.671178621775187,34.34979874118321,4.3122936557621365,0.4278523366882948,115.99356404062857,1,12.410294722385517
37,35.6446384670051,-117.32649601953571,2021,11,26.41001312508428,38.989642191647754,25.351331389891506,6.917797623830127,0.3005813376289489,189.61065637057806,0,0.0
23,40.30231910971594,-123.89572300602597,2022,1,25.7985886434105,18.325177352475755,10.128046534799067,16.718013149189325,0.6969531514039724,13.750190417735464,0,0.0
39,38.829772253841114,-121.4458651531478,2022,1,23.168791512609104,45.61101025885793,22.211833013127254,0.3820480787604074,0.5736077895700111,101.47881876899211,1,38.18939438690587
45,34.9141384004455,-121.39286700080083,2018,10,23.749060833964187,18.794514170933105,21.103184897014017,0.2745760828693394,0.3006841296932176,65.78395564214487,1,12.312260252846798
15,37.31603667362902,-123.3074569371414,2015,5,19.65019921703709,21.76916309491788,26.21743913762645,13.866972226324169,0.20646911188386008,101.6623388553389,0,0.0
43,40.908145124903655,-114.40173481924072,2021,5,13.9497860535491,34.718540552287905,9.327502176864652,3.77378996364228,0.7657099343169489,4.795089475306336,0,0.0
29,41.38368185438788,-119.21744705424076,2015,8,30.52035304641025,55.7417474998439,34.576119487775905,4.771300331013266,0.3233360843149733,62.60507094031627,1,34.91096376579185
36,37.7256009785505,-115.04185402628119,2018,7,25.78629218392649,20.58571860739854,12.374742483200514,3.292990674850875,0.6243516495545363,163.973629505401,0,0.0
13,37.84669582471259,-120.77784496555371,2022,8,25.03105677810893,17.212001055905176,27.765266159049474,0.4916897838327784,0.4358453391537219,110.7883467709275,1,147.44482147000724
32,41.34763779951441,-122.74766429567173,2016,6,26.9922456142894,47.948841592701534,0.6449858548885956,7.307016166744829,0.609840156820525,90.11649856322347,1,31.168484848105532
7,38.69654579309254,-119.25663890093786,2020,6,20.858012726031756,35.03097661669655,14.90628519576589,6.876270549725399,0.42095753888762677,57.105014343067914,0,0.0
22,34.26277336194751,-122.86043365285683,2020,2,19.994688933077835,55.58925561908857,14.068392718352332,1.8676765761821783,0.2608576924845779,59.60850455827118,1,65.33099944890253
28,41.30199570303303,-119.1398449702246,2023,6,23.581576531609237,17.330727857992116,21.73937714332058,1.8281405583408823,0.3560650059904275,76.62028671811689,0,0.0
